M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.0557,0.538,0.923,0.865,0.288,22.826,7.577,5.596,20.095,7.346,25.691,6.846,NA,16.805,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.1051,0.577,1.0,0.904,0.308,22.826,7.615,5.692,20.076,7.384,25.768,6.846,NA,17.076,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.1545,0.577,1.0,0.962,0.308,22.634,7.673,5.634,20.038,7.404,25.672,6.846,NA,17.56,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.2084,0.635,1.096,0.962,0.308,22.826,7.673,5.577,20.211,7.442,25.787,6.846,NA,17.987,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.2579,0.654,1.135,1.0,0.308,22.826,7.711,5.711,20.057,7.461,25.768,6.846,NA,18.771,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.3073,0.673,1.173,1.019,0.308,22.826,7.73,5.654,20.038,7.48,25.691,6.846,NA,19.581,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.3567,0.712,1.231,1.058,0.327,22.826,7.769,5.634,20.057,7.519,25.691,6.846,NA,20.26,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.4061,0.731,1.269,1.096,0.327,22.826,7.807,5.711,20.057,7.538,25.768,6.846,NA,20.433,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.4555,0.75,1.308,1.096,0.288,22.903,7.807,5.615,19.999,7.557,25.614,6.865,NA,22.011,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.5094,0.788,1.365,1.154,0.346,22.826,7.865,5.788,20.038,7.596,25.826,6.846,NA,21.038,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.5588,0.788,1.365,1.173,0.327,22.807,7.884,5.865,19.98,7.615,25.845,6.865,NA,21.11,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.6083,0.827,1.423,1.192,0.327,22.826,7.904,5.577,20.153,7.634,25.73,6.846,NA,22.323,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.6577,0.865,1.5,1.211,0.327,22.826,7.923,5.384,20.018,7.673,25.403,6.846,NA,25.181,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.7071,0.865,1.5,1.25,0.308,22.826,7.961,5.557,19.961,7.692,25.518,6.846,NA,24.905,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.7565,0.904,1.558,1.288,0.346,22.807,8.0,6.0,19.98,7.711,25.98,6.846,NA,22.1,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.8059,0.942,1.635,1.327,0.346,22.807,8.038,5.923,19.98,7.75,25.903,6.846,NA,23.199,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.8598,0.962,1.673,1.365,0.365,22.807,8.077,5.846,19.961,7.769,25.807,6.865,NA,24.472,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.9093,1.0,1.731,1.385,0.365,22.807,8.096,5.731,19.98,7.807,25.711,6.846,NA,25.493,NA,NA,NA,Pressure Ridge
